id,token_address,timestamp,market_cap,price_usd,volume_5m_usd,holders_count,elapsed_minutes
37,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:14:26.350400,0.0,6.4467e-05,4790.637077273999,25,6.747926533333333
38,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:14:27.185486,20155.0,2.0155e-05,9850.205308856997,25,3.4489207333333334
39,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:14:27.643303,80614.0,8.0614e-05,46198.197628059,25,0.05113478333333333
40,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:15:29.942337,6754.0,6.754e-06,1612.024548668,25,11.955353883333334
41,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:15:30.564470,0.0,6.7613e-05,4072.6669275249988,25,7.8150597
42,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:15:31.451127,19924.0,1.9924e-05,6986.1459397829985,25,4.519162016666667
43,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:15:32.167493,87005.0,8.7005e-05,47636.93962592301,25,1.1222172499999998
44,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:16:33.725957,6763.0,6.763e-06,1552.368949255,25,13.02584725
45,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:16:34.226746,0.0,5.8397e-05,5081.4732005860005,25,8.878236366666666
46,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:16:34.785738,23402.0,2.3402e-05,7285.440645148999,25,5.580181499999999
47,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:16:35.618897,105658.0,0.000105658,52616.17517377902,25,2.1778015833333333
48,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:17:47.341075,6149.0,6.149e-06,1648.447952513,25,14.264713066666667
49,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:17:47.789530,0.0,5.4822e-05,6147.322069338002,25,10.105040383333334
50,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:17:48.284202,18074.0,1.8074e-05,7549.971726405999,25,6.806286133333333
51,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:17:48.738704,81610.0,8.161e-05,51769.113070705,25,3.40278745
52,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:17:49.622182,0.0,1.1675e-05,6607.6984710960005,25,0.04438428333333333
53,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:18:51.103049,6257.0,6.257e-06,1241.6848681610002,25,15.31852445
54,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:18:51.580690,0.0,5.4645e-05,5327.771185160001,25,11.167736666666666
55,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:18:52.614865,21756.0,2.1756e-05,6401.545763992999,25,7.869456850000001
56,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:18:53.116391,91329.0,9.1329e-05,48647.170523465,25,4.4749473
57,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:18:53.787883,0.0,1.229e-05,7733.611817247998,25,1.11738335
58,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:19:54.735875,6109.0,6.109e-06,840.6267558440001,25,16.386174383333334
59,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:19:55.488346,0.0,5.277e-05,4139.024247179999,25,12.228263733333334
60,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:19:56.012083,25448.0,2.5448e-05,6799.416162624999,25,8.934571616666666
61,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:19:56.872359,83230.0,8.323e-05,52324.285125826,25,5.531664666666667
62,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:19:58.029535,0.0,1.6374e-05,7620.398964693999,25,2.1799557833333334
63,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:21:00.129825,6039.0,6.039e-06,814.213546096,25,17.462341050000003
64,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:21:00.706945,0.0,5.5864e-05,3094.739973762,25,13.31823565
65,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:21:01.674447,19035.0,1.9035e-05,7504.532448113999,25,10.02152575
66,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:21:02.056769,78563.0,7.8563e-05,49226.77496338599,25,6.625979366666667
67,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:21:03.168671,0.0,1.5523e-05,6397.3163824819985,25,3.26640595
68,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:22:04.794803,6039.0,6.039e-06,747.143132275,25,18.54416125
69,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:22:05.905351,0.0,4.4601e-05,4448.458465498999,25,14.395925433333334
70,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:22:06.580655,13866.0,1.3866e-05,10500.810935877998,25,11.108163600000001
71,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:22:06.918769,86210.0,8.621e-05,43175.76524725801,25,7.7077165333333335
72,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:22:07.383976,0.0,1.5664e-05,6599.815545424998,25,4.347392683333334
73,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:23:09.594346,5403.0,5.403e-06,642.212580745,25,19.61256715
74,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:23:10.170784,0.0,3.628e-05,7967.744456611999,25,15.475905866666666
75,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:23:11.030948,12682.0,1.2682e-05,9715.138380995997,25,12.179240583333332
76,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:23:11.568072,89969.0,8.9969e-05,43715.29109452201,25,8.78189025
77,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:23:12.305087,0.0,1.4024e-05,7378.486744913997,25,5.4248658
78,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:24:24.582916,5131.0,5.131e-06,476.1363959479999,25,20.878035399999998
79,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:24:24.946701,0.0,3.5969e-05,8831.933704858,25,16.725688983333335
80,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:24:25.395325,12392.0,1.2392e-05,11829.124162876997,25,13.425505866666667
81,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:24:26.151666,78653.0,7.8653e-05,46105.38210296801,25,10.021295
82,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:24:26.722184,0.0,1.2973e-05,5051.195939978999,25,6.667933533333334
83,2HpoqZcKvgFUBuZrREJH58YUkcQ2MxueqMbbCkPGpump,2026-01-20 07:24:27.412563,22379.0,2.2379e-05,23061.58191603701,25,0.06590794999999999
84,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:25:29.404242,5558.0,5.558e-06,617.7882248409999,25,21.947807783333335
85,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:25:30.239386,0.0,2.8765e-05,10844.280588249001,25,17.806084116666668
86,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:25:31.040232,13355.0,1.3355e-05,10966.994573094997,25,14.513771783333334
87,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:25:31.893155,90948.0,9.0948e-05,46973.718077276004,25,11.115385300000002
88,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:25:32.728881,0.0,1.2795e-05,5575.302165618,25,7.76366245
89,2HpoqZcKvgFUBuZrREJH58YUkcQ2MxueqMbbCkPGpump,2026-01-20 07:25:33.789327,24989.0,2.4989e-05,20718.462425369005,25,1.1660096
90,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:26:34.953308,5554.0,5.554e-06,624.3100244539999,25,23.056098666666667
91,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:26:35.531284,0.0,3.0612e-05,10283.346171214,25,18.89853948333333
92,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:26:36.230829,12975.0,1.2975e-05,7321.6518368100005,25,15.601936233333333
93,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:26:36.578696,100804.0,0.000100804,52384.69898555201,25,12.2018851
94,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:26:37.444549,0.0,1.0778e-05,4717.961306268,25,8.8417048
95,2HpoqZcKvgFUBuZrREJH58YUkcQ2MxueqMbbCkPGpump,2026-01-20 07:26:38.371612,20415.0,2.0415e-05,21113.863128318004,25,2.2446321166666667
96,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:27:50.428918,5077.0,5.077e-06,823.327379955,25,24.3121935
97,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:27:50.868291,0.0,2.9804e-05,6178.187449094002,25,20.156468716666666
98,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:27:51.263751,15308.999999999998,1.5309e-05,7830.880474309,25,16.85755088333333
99,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:27:51.651121,107370.0,0.00010737,51091.15249725401,25,13.4524317
100,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:27:52.521028,0.0,1.3378e-05,3508.807603618,25,10.092904516666666
101,2HpoqZcKvgFUBuZrREJH58YUkcQ2MxueqMbbCkPGpump,2026-01-20 07:27:53.228968,6950.0,6.95e-06,24736.250782429,25,3.4959258666666666
102,9vwbNa7PB5qokJubCvNiet8SPkujMVDDUF7UMdp3pump,2026-01-20 07:27:54.081476,19672.0,1.9672e-05,10475.962817133006,25,0.07316738333333334
103,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:28:55.346342,4974.0,4.974e-06,749.2053472790001,25,25.395282683333335
104,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:28:55.762548,0.0,2.7975e-05,5073.208560427001,25,21.238441666666667
105,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:28:56.656146,15830.0,1.583e-05,5323.263687354,25,17.939114749999998
106,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:28:57.377263,88026.0,8.8026e-05,53404.655585552,25,14.542305616666665
107,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:28:57.721002,0.0,1.4716e-05,2893.717359843,25,11.188350066666667
108,2HpoqZcKvgFUBuZrREJH58YUkcQ2MxueqMbbCkPGpump,2026-01-20 07:28:58.507008,5522.0,5.522e-06,20986.754023350004,25,4.5825741
109,9vwbNa7PB5qokJubCvNiet8SPkujMVDDUF7UMdp3pump,2026-01-20 07:28:59.265128,20945.0,2.0945e-05,9437.914634314999,25,1.1611387333333334
110,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:30:00.826761,4848.0,4.848e-06,582.084186854,25,26.47925851666667
111,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:30:01.326787,0.0,3.0621e-05,3287.530261864,25,22.329889299999998
112,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:30:02.159834,13897.0,1.3897e-05,4535.529290766,25,19.031881549999998
113,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:30:02.498714,3481.0,3.481e-06,55505.35240282111,25,15.634047883333333
114,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:30:03.457139,0.0,1.4016e-05,3263.4339058239993,25,12.273728616666666
115,2HpoqZcKvgFUBuZrREJH58YUkcQ2MxueqMbbCkPGpump,2026-01-20 07:30:03.816010,5336.0,5.336e-06,18584.967366480996,25,5.678173016666666
116,9vwbNa7PB5qokJubCvNiet8SPkujMVDDUF7UMdp3pump,2026-01-20 07:30:04.589185,20053.0,2.0053e-05,7922.513069263001,25,2.249664533333333
117,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:31:06.438911,4853.0,4.853e-06,577.506861049,25,27.568475616666667
118,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:31:07.150671,0.0,3.1609e-05,2198.0699594899997,25,23.4234047
119,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:31:07.940945,12006.0,1.2006e-05,5775.246954844999,25,20.128911033333335
120,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:31:08.893791,2972.0,2.972e-06,41413.01407963401,25,16.73039355
121,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:31:09.254583,0.0,1.5911e-05,2028.738973654,25,13.380362416666665
122,2HpoqZcKvgFUBuZrREJH58YUkcQ2MxueqMbbCkPGpump,2026-01-20 07:31:10.224703,4705.0,4.705e-06,14454.342650035996,25,6.774801350000001
123,9vwbNa7PB5qokJubCvNiet8SPkujMVDDUF7UMdp3pump,2026-01-20 07:31:10.910975,19923.0,1.9923e-05,5665.929218953001,25,3.356429833333333
124,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:32:13.516833,4849.0,4.849e-06,105.802295834,25,28.6723844
125,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:32:13.884470,0.0,3.587e-05,1809.4296547770002,25,24.541289916666663
